COD_ESTADO,ADM1_PCODE,estado_txt_es,COD_MUNIC,ADM2_PCODE,municipio_txt_es,COD_PARROQ,ADM3_PCODE,parroquias_txt_es,ADM0_ES,ADM0_EN
6,VE06,Barinas,4,VE0604,Barinas,14,VE060414,Dominga Ortiz De Paez,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,5,VE0605,Bolivar,1,VE060501,Barinitas,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,5,VE0605,Bolivar,2,VE060502,Altamira,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,5,VE0605,Bolivar,3,VE060503,Calderas,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,6,VE0606,Cruz Paredes,1,VE060601,Barrancas,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,6,VE0606,Cruz Paredes,2,VE060602,El Socorro,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,6,VE0606,Cruz Paredes,3,VE060603,Masparrito,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,7,VE0607,Ezequiel Zamora,1,VE060701,Santa Barbara,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,7,VE0607,Ezequiel Zamora,2,VE060702,Jose Ignacio Del Pumar,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,7,VE0607,Ezequiel Zamora,3,VE060703,Pedro BriceÃ±o Mendez,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,7,VE0607,Ezequiel Zamora,4,VE060704,Ramon Ignacio Mendez,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,8,VE0608,Obispos,1,VE060801,Obispos,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,8,VE0608,Obispos,2,VE060802,El Real,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,8,VE0608,Obispos,3,VE060803,La Luz,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,8,VE0608,Obispos,4,VE060804,Los Guasimitos,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,9,VE0609,Pedraza,1,VE060901,Ciudad Bolivia,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,9,VE0609,Pedraza,2,VE060902,Ignacio BriceÃ±o,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,9,VE0609,Pedraza,3,VE060903,Jose Felix Ribas,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,9,VE0609,Pedraza,4,VE060904,Paez,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,10,VE0610,Rojas,1,VE061001,Libertad,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,10,VE0610,Rojas,2,VE061002,Dolores,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,10,VE0610,Rojas,3,VE061003,Palacio Fajardo,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,10,VE0610,Rojas,4,VE061004,Santa Rosa,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,11,VE0611,Sosa,1,VE061101,Ciudad De Nutrias,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,11,VE0611,Sosa,2,VE061102,El Regalo,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,11,VE0611,Sosa,3,VE061103,Puerto De Nutrias,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,11,VE0611,Sosa,4,VE061104,Santa Catalina,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,12,VE0612,Andres Eloy Blanco,1,VE061201,El Canton,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,12,VE0612,Andres Eloy Blanco,2,VE061202,Santa Cruz De Guacas,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
6,VE06,Barinas,12,VE0612,Andres Eloy Blanco,3,VE061203,Puerto Vivas,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,1,VE0701,Caroni,1,VE070101,Cachamay,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,1,VE0701,Caroni,2,VE070102,Chirica,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,1,VE0701,Caroni,3,VE070103,Dalla Costa,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,1,VE0701,Caroni,4,VE070104,Once De Abril,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,1,VE0701,Caroni,5,VE070105,Simon Bolivar,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,1,VE0701,Caroni,6,VE070106,Unare,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,1,VE0701,Caroni,7,VE070107,Universidad,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,1,VE0701,Caroni,8,VE070108,Vista Al Sol,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,1,VE0701,Caroni,9,VE070109,Pozo Verde,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,1,VE0701,Caroni,10,VE070110,Yocoima,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,2,VE0702,CedeÃ±o,1,VE070201,Seccion Capital CedeÃ±o,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,2,VE0702,CedeÃ±o,2,VE070202,Altagracia,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,2,VE0702,CedeÃ±o,3,VE070203,Ascencion Farreras,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,2,VE0702,CedeÃ±o,4,VE070204,Guaniamo,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,2,VE0702,CedeÃ±o,5,VE070205,La Urbana,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,2,VE0702,CedeÃ±o,6,VE070206,Pijiguaos,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,3,VE0703,El Callao,1,VE070301,Capital El Callao,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,4,VE0704,Gran Sabana,1,VE070401,Seccion Capital Gran Saban,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,4,VE0704,Gran Sabana,2,VE070402,Ikabaru,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,5,VE0705,Heres,1,VE070501,Agua Salada,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,5,VE0705,Heres,2,VE070502,Catedral,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,5,VE0705,Heres,3,VE070503,Jose Antonio Paez,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,5,VE0705,Heres,4,VE070504,La Sabanita,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,5,VE0705,Heres,5,VE070505,Marhuanta,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,5,VE0705,Heres,6,VE070506,Vista Hermosa,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,5,VE0705,Heres,7,VE070507,Orinoco,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,5,VE0705,Heres,8,VE070508,Panapana,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,5,VE0705,Heres,9,VE070509,Zea,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,6,VE0706,Piar,1,VE070601,Seccion Capital Piar,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,6,VE0706,Piar,2,VE070602,Andres Eloy Blanco,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,6,VE0706,Piar,3,VE070603,Pedro Cova,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,7,VE0707,Raul Leoni,1,VE070701,Seccion Capital Raul Leoni,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,7,VE0707,Raul Leoni,2,VE070702,Barceloneta,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,7,VE0707,Raul Leoni,3,VE070703,San Francisco,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,7,VE0707,Raul Leoni,4,VE070704,Santa Barbara,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,8,VE0708,Roscio,1,VE070801,Seccion Capital Roscio,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,9,VE0709,Sifontes,1,VE070901,Seccion Capital Sifontes,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,9,VE0709,Sifontes,2,VE070902,Dalla Costa,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,9,VE0709,Sifontes,3,VE070903,San Isidro,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,10,VE0710,Sucre,1,VE071001,Seccion Capital Sucre,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,10,VE0710,Sucre,2,VE071002,Aripao,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,10,VE0710,Sucre,3,VE071003,Guarataro,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,10,VE0710,Sucre,4,VE071004,Las Majadas,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,10,VE0710,Sucre,5,VE071005,Moitaco,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
7,VE07,Bolivar,11,VE0711,Padre Pedro Chien,1,VE071101,Capital Padre Pedro Chien,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,1,VE0801,Bejuma,1,VE080101,Bejuma,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,1,VE0801,Bejuma,2,VE080102,Canoabo,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,1,VE0801,Bejuma,3,VE080103,Simon Bolivar,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,2,VE0802,Carlos Arvelo,1,VE080201,GÃµigÃµe,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,2,VE0802,Carlos Arvelo,2,VE080202,Belen,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,2,VE0802,Carlos Arvelo,3,VE080203,Tacarigua,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,3,VE0803,Diego Ibarra,1,VE080301,Aguas Calientes,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,3,VE0803,Diego Ibarra,2,VE080302,Mariara,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,4,VE0804,Guacara,1,VE080401,Ciudad Alianza,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,4,VE0804,Guacara,2,VE080402,Guacara,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,4,VE0804,Guacara,3,VE080403,Yagua,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,5,VE0805,Juan Jose Mora,1,VE080501,Moron,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,5,VE0805,Juan Jose Mora,2,VE080502,Urama,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,6,VE0806,Libertador,1,VE080601,Tocuyito,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,6,VE0806,Libertador,2,VE080602,Independencia,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,7,VE0807,Los Guayos,1,VE080701,Los Guayos,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,8,VE0808,Miranda,1,VE080801,Miranda,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,9,VE0809,Montalban,1,VE080901,Montalban,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,10,VE0810,Naguanagua,1,VE081001,Naguanagua,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,11,VE0811,Puerto Cabello,2,VE081102,Democracia,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,11,VE0811,Puerto Cabello,3,VE081103,Fraternidad,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,11,VE0811,Puerto Cabello,4,VE081104,Goaigoaza,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,11,VE0811,Puerto Cabello,5,VE081105,Juan Jose Flores,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,11,VE0811,Puerto Cabello,7,VE081107,Borburata,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,11,VE0811,Puerto Cabello,8,VE081108,Patanemo,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,12,VE0812,San Diego,1,VE081201,San Diego,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,13,VE0813,San Joaquin,1,VE081301,San Joaquin,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,14,VE0814,Valencia,1,VE081401,Candelaria,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,14,VE0814,Valencia,2,VE081402,Catedral,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,14,VE0814,Valencia,3,VE081403,El Socorro,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,14,VE0814,Valencia,4,VE081404,Miguel PeÃ±a,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,14,VE0814,Valencia,5,VE081405,Rafael Urdaneta,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,14,VE0814,Valencia,6,VE081406,San Blas,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,14,VE0814,Valencia,7,VE081407,San Jose,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,14,VE0814,Valencia,8,VE081408,Santa Rosa,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
8,VE08,Carabobo,14,VE0814,Valencia,9,VE081409,Negro Primero,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
9,VE09,Cojedes,1,VE0901,Anzoategui,1,VE090101,Cojedes,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
9,VE09,Cojedes,1,VE0901,Anzoategui,2,VE090102,Juan De Mata Suarez,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
9,VE09,Cojedes,2,VE0902,Falcon,1,VE090201,Tinaquillo,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
9,VE09,Cojedes,3,VE0903,Girardot,1,VE090301,El Baul,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
9,VE09,Cojedes,3,VE0903,Girardot,2,VE090302,Sucre,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
9,VE09,Cojedes,4,VE0904,Lima Blanco,1,VE090401,Macapo,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
9,VE09,Cojedes,4,VE0904,Lima Blanco,2,VE090402,La Aguadita,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
9,VE09,Cojedes,5,VE0905,Pao De San Juan Ba,1,VE090501,El Pao,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
9,VE09,Cojedes,6,VE0906,Ricaurte,1,VE090601,Libertad De Cojedes,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
9,VE09,Cojedes,6,VE0906,Ricaurte,2,VE090602,El Amparo,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
9,VE09,Cojedes,7,VE0907,Romulo Gallegos,1,VE090701,Romulo Gallegos,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
9,VE09,Cojedes,8,VE0908,San Carlos,1,VE090801,San Carlos De Austria,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
9,VE09,Cojedes,8,VE0908,San Carlos,2,VE090802,Juan Angel Bravo,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
9,VE09,Cojedes,8,VE0908,San Carlos,3,VE090803,Manuel Manrique,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
9,VE09,Cojedes,9,VE0909,Tinaco,1,VE090901,General En Jefe Jose Laure,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
10,VE10,Delta Amacuro,1,VE1001,Antonio Diaz,1,VE100101,Curiapo,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
10,VE10,Delta Amacuro,1,VE1001,Antonio Diaz,2,VE100102,Almirante Luis Brion,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
10,VE10,Delta Amacuro,1,VE1001,Antonio Diaz,3,VE100103,Francisco Aniceto Lugo,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
10,VE10,Delta Amacuro,1,VE1001,Antonio Diaz,4,VE100104,Manuel Renaud,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
10,VE10,Delta Amacuro,1,VE1001,Antonio Diaz,5,VE100105,Padre Barral,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
10,VE10,Delta Amacuro,1,VE1001,Antonio Diaz,6,VE100106,Santos De Abelgas,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
10,VE10,Delta Amacuro,2,VE1002,Casacoima,1,VE100201,Imataca,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
10,VE10,Delta Amacuro,2,VE1002,Casacoima,2,VE100202,Cinco De Julio,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
10,VE10,Delta Amacuro,2,VE1002,Casacoima,3,VE100203,Juan Bautista Arismendi,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
10,VE10,Delta Amacuro,2,VE1002,Casacoima,4,VE100204,Manuel Piar,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
10,VE10,Delta Amacuro,2,VE1002,Casacoima,5,VE100205,Romulo Gallegos,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
10,VE10,Delta Amacuro,3,VE1003,Pedernales,1,VE100301,Pedernales,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
10,VE10,Delta Amacuro,3,VE1003,Pedernales,2,VE100302,Luis Beltran Prieto Figuer,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
10,VE10,Delta Amacuro,4,VE1004,Tucupita,1,VE100401,San Jose,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
10,VE10,Delta Amacuro,4,VE1004,Tucupita,2,VE100402,Jose Vidal Marcano,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
10,VE10,Delta Amacuro,4,VE1004,Tucupita,3,VE100403,Juan Millan,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
10,VE10,Delta Amacuro,4,VE1004,Tucupita,4,VE100404,Leonardo Ruiz Pineda,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
10,VE10,Delta Amacuro,4,VE1004,Tucupita,5,VE100405,Mariscal Antonio Jose De S,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
10,VE10,Delta Amacuro,4,VE1004,Tucupita,6,VE100406,MonseÃ±or Argimiro Garcia,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
10,VE10,Delta Amacuro,4,VE1004,Tucupita,7,VE100407,San Rafael,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
10,VE10,Delta Amacuro,4,VE1004,Tucupita,8,VE100408,Virgen Del Valle,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,1,VE1101,Acosta,1,VE110101,San Juan De Los Cayos,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,1,VE1101,Acosta,2,VE110102,Capadare,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,1,VE1101,Acosta,3,VE110103,La Pastora,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,1,VE1101,Acosta,4,VE110104,Libertador,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,2,VE1102,Bolivar,2,VE110202,Aracua,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,2,VE1102,Bolivar,3,VE110203,La PeÃ±a,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,3,VE1103,Buchivacoa,1,VE110301,Capatarida,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,3,VE1103,Buchivacoa,2,VE110302,Bariro,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,3,VE1103,Buchivacoa,3,VE110303,Borojo,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,3,VE1103,Buchivacoa,4,VE110304,Guajiro,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,3,VE1103,Buchivacoa,5,VE110305,Seque,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,3,VE1103,Buchivacoa,6,VE110306,Zazarida,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,4,VE1104,Cacique Manaure,1,VE110401,Capital Cacique Manaure,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,5,VE1105,Carirubana,1,VE110501,Carirubana,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,5,VE1105,Carirubana,2,VE110502,Norte,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,5,VE1105,Carirubana,3,VE110503,Punta Cardon,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,5,VE1105,Carirubana,4,VE110504,Santa Ana,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,6,VE1106,Colina,1,VE110601,La Vela De Coro,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,6,VE1106,Colina,2,VE110602,Acurigua,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,6,VE1106,Colina,3,VE110603,Guaibacoa,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,6,VE1106,Colina,4,VE110604,Las Calderas,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,6,VE1106,Colina,5,VE110605,Macoruca,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,7,VE1107,Dabajuro,1,VE110701,Capital Dabajuro,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,8,VE1108,Democracia,1,VE110801,Pedregal,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,8,VE1108,Democracia,2,VE110802,Agua Clara,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,8,VE1108,Democracia,3,VE110803,Avaria,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,8,VE1108,Democracia,4,VE110804,Piedra Grande,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,8,VE1108,Democracia,5,VE110805,Purureche,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,9,VE1109,Falcon,1,VE110901,Pueblo Nuevo,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,9,VE1109,Falcon,2,VE110902,Adicora,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,9,VE1109,Falcon,3,VE110903,Baraived,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,9,VE1109,Falcon,4,VE110904,Buena Vista,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,9,VE1109,Falcon,5,VE110905,Jadacaquiva,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,9,VE1109,Falcon,6,VE110906,Moruy,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,9,VE1109,Falcon,7,VE110907,Adaure,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,9,VE1109,Falcon,8,VE110908,El Hato,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,9,VE1109,Falcon,9,VE110909,El Vinculo,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,10,VE1110,Federacion,1,VE111001,Churuguara,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,10,VE1110,Federacion,2,VE111002,Agua Larga,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
11,VE11,Falcon,10,VE1110,Federacion,3,VE111003,El Pauji,Venezuela (República Bolivariana de),Venezuelan (Bolivarian Republic of)
